Country Name,Year,GDP per Capita Growth
"Egypt, Arab Rep.",1992-01-01,2.0728399954949
"Egypt, Arab Rep.",1993-01-01,0.565475840383996
"Egypt, Arab Rep.",1994-01-01,1.66492933928521
"Egypt, Arab Rep.",1995-01-01,2.37393676032795
"Egypt, Arab Rep.",1996-01-01,2.74967099933494
"Egypt, Arab Rep.",1997-01-01,3.24290073327806
"Egypt, Arab Rep.",1998-01-01,3.33540343760552
"Egypt, Arab Rep.",1999-01-01,3.83570651361936
"Egypt, Arab Rep.",2000-01-01,4.18886598221562
"Egypt, Arab Rep.",2001-01-01,1.42787503009416
"Egypt, Arab Rep.",2002-01-01,0.271350019435516
"Egypt, Arab Rep.",2003-01-01,1.061259565654
"Egypt, Arab Rep.",2004-01-01,1.99860684770231
"Egypt, Arab Rep.",2005-01-01,2.4201256292698
"Egypt, Arab Rep.",2006-01-01,4.78412756450419
"Egypt, Arab Rep.",2007-01-01,5.01808482067953
"Egypt, Arab Rep.",2008-01-01,5.07816837248258
"Egypt, Arab Rep.",2009-01-01,2.64591866388851
"Egypt, Arab Rep.",2010-01-01,3.03669718542545
"Egypt, Arab Rep.",2011-01-01,-0.457409359166903
"Egypt, Arab Rep.",2012-01-01,-0.0597877604860599
Fiji,1990-01-01,4.75261753344111
Fiji,1991-01-01,-3.24574419793183
Fiji,1992-01-01,5.82668139899579
Fiji,1993-01-01,1.82734267073256
Fiji,1994-01-01,4.88669047922954
Fiji,1995-01-01,2.31330463544994
Fiji,1996-01-01,4.23530470716007
Fiji,1997-01-01,-3.17657474674682
Fiji,1998-01-01,0.133232216956287
Fiji,1999-01-01,7.54805258731925
Fiji,2000-01-01,-2.77296232923001
Fiji,2001-01-01,0.931771647140692
Fiji,2002-01-01,2.15924542602002
Fiji,2003-01-01,0.0097755848323686
Fiji,2004-01-01,4.28088984862526
Fiji,2005-01-01,-0.247123291094439
Fiji,2006-01-01,0.911330811189174
Fiji,2007-01-01,-1.69281058294433
Fiji,2008-01-01,0.347435414506506
Fiji,2009-01-01,-1.89498024658327
Fiji,2010-01-01,2.52404964362454
Fiji,2011-01-01,2.34491097690483
Fiji,2012-01-01,1.11032817332519
Finland,1990-01-01,0.224909953309819
Finland,1991-01-01,-6.39894943925279
Finland,1992-01-01,-3.83653305243031
Finland,1993-01-01,-1.14148806321053
Finland,1994-01-01,3.51588527380258
Finland,1995-01-01,3.81987628771239
Finland,1996-01-01,3.32766934196786
Finland,1997-01-01,6.01805275790927
Finland,1998-01-01,5.17759148031172
Finland,1999-01-01,4.13757473719116
Finland,2000-01-01,5.55399785284234
Finland,2001-01-01,2.37665487011792
Finland,2002-01-01,1.46092862242904
Finland,2003-01-01,1.7608385701202
Finland,2004-01-01,3.6905877973641
Finland,2005-01-01,2.4286892269546
Finland,2006-01-01,3.62894134847109
Finland,2007-01-01,4.85231327619931
Finland,2008-01-01,0.315886376754079
Finland,2009-01-01,-8.51302848718304
Finland,2010-01-01,2.71496673450685
Finland,2011-01-01,2.07339631453335
Finland,2012-01-01,-1.86559117436354
France,1990-01-01,2.43024696521512
France,1991-01-01,0.163146327538627
France,1992-01-01,1.09459803470457
France,1993-01-01,-1.05943733477235
France,1994-01-01,1.97639227526432
France,1995-01-01,1.73610124363859
France,1996-01-01,1.05172456046772
France,1997-01-01,1.97211924452768
France,1998-01-01,3.20515305526739
France,1999-01-01,2.8886986204338
France,2000-01-01,3.21238484755931
France,2001-01-01,1.24252728979701
France,2002-01-01,0.401189128588285
France,2003-01-01,0.109402978570955
France,2004-01-01,2.07662490819244
France,2005-01-01,0.903680386720666
France,2006-01-01,1.74108525754491
France,2007-01-01,1.79523636713417
France,2008-01-01,-0.302483826449375
France,2009-01-01,-3.37039728344885
France,2010-01-01,1.44824526229692
France,2011-01-01,1.70061040175906
France,2012-01-01,-0.171161336111382
Gabon,1990-01-01,2.35448195283419
Gabon,1991-01-01,3.27928561418433
Gabon,1992-01-01,-5.65439710339732
Gabon,1993-01-01,1.22015196944625
Gabon,1994-01-01,1.03641228933186
Gabon,1995-01-01,2.32106790086499
Gabon,1996-01-01,1.0459529402367
Gabon,1997-01-01,3.12091247448183
Gabon,1998-01-01,0.909687405496882
Gabon,1999-01-01,-11.2029144222056
Gabon,2000-01-01,-4.36268695523565
Gabon,2001-01-01,-0.495554568762373
Gabon,2002-01-01,-2.85905618537072
Gabon,2003-01-01,-0.475164874647575
Gabon,2004-01-01,-2.06105046700549
Gabon,2005-01-01,-0.227534413559397
Gabon,2006-01-01,-5.66448543910244
Gabon,2007-01-01,2.7767833135993
Gabon,2008-01-01,-6.34241208334988
Gabon,2009-01-01,-3.11323998760122
Gabon,2010-01-01,3.48729414610895
Gabon,2011-01-01,3.38236084810524
Gabon,2012-01-01,1.5718549447385
Ghana,1990-01-01,0.689672245346642
Ghana,1991-01-01,2.64710790346061
Ghana,1992-01-01,1.33335589050813
Ghana,1993-01-01,2.31698312468637
Ghana,1994-01-01,0.892084666881061
Ghana,1995-01-01,1.73618613692337
Ghana,1996-01-01,2.22753406791465
Ghana,1997-01-01,1.77779576388197
Ghana,1998-01-01,2.20148382025742
Ghana,1999-01-01,1.88437970613955
Ghana,2000-01-01,1.12293234445129
Ghana,2001-01-01,1.27030341934484
Ghana,2002-01-01,1.66705097481452
Ghana,2003-01-01,2.3828249421414
Ghana,2004-01-01,2.81890927634004
Ghana,2005-01-01,3.12030742525397
Ghana,2006-01-01,3.62857797033644
Ghana,2007-01-01,1.66321253085184
Ghana,2008-01-01,6.37791278002531
Ghana,2009-01-01,2.21956802326369
Ghana,2010-01-01,5.26723802894486
Ghana,2011-01-01,11.3000726943874
Ghana,2012-01-01,6.6363517017998
Greece,1990-01-01,-1.05223289834684
Greece,1991-01-01,1.8698347085252
Greece,1992-01-01,-0.0662995182465806
Greece,1993-01-01,-2.177150179892
Greece,1994-01-01,1.49055895211627
Greece,1995-01-01,1.6238248435133
Greece,1996-01-01,2.40984288039809
Greece,1997-01-01,3.97008205093157
Greece,1998-01-01,3.3206994426733
Greece,1999-01-01,2.67810007018919
Greece,2000-01-01,3.49556337411252
Greece,2001-01-01,3.5916527118378
Greece,2002-01-01,3.54262270573152
Greece,2003-01-01,5.54236124450642
Greece,2004-01-01,4.80137866107285
Greece,2005-01-01,0.304568112754566
Greece,2006-01-01,5.33560169088059
Greece,2007-01-01,3.0109840216769
Greece,2008-01-01,-0.599389790154333
Greece,2009-01-01,-4.55211707597449
Greece,2010-01-01,-5.5995501914707
Greece,2011-01-01,-10.0162812051982
Greece,2012-01-01,-6.58290444947292
Guatemala,1990-01-01,0.32144959608857
Guatemala,1991-01-01,0.907587468860044
Guatemala,1992-01-01,2.12247690614538
Guatemala,1993-01-01,1.3098623565804
Guatemala,1994-01-01,1.47471917231015
Guatemala,1995-01-01,2.40548937446665
Guatemala,1996-01-01,0.513474282848065
Guatemala,1997-01-01,1.9319116889144
Guatemala,1998-01-01,2.54265244669416
Guatemala,1999-01-01,1.41535369635115
Guatemala,2000-01-01,1.11752913241804
Guatemala,2001-01-01,-0.0965681262265718
Guatemala,2002-01-01,1.48038851969432
Guatemala,2003-01-01,0.348007859398564
Guatemala,2004-01-01,0.968363113159469
Guatemala,2005-01-01,1.15293409239077
Guatemala,2006-01-01,3.23821937056923
Guatemala,2007-01-01,4.25714892993594
Guatemala,2008-01-01,1.32165978349745
Guatemala,2009-01-01,-1.39547065582242
Guatemala,2010-01-01,1.0118948603419
Guatemala,2011-01-01,2.28579516997895
Guatemala,2012-01-01,1.16050888968185
Guyana,1990-01-01,-2.31744468211397
Guyana,1991-01-01,6.48831434774661
Guyana,1992-01-01,7.62741883123779
Guyana,1993-01-01,7.85790106934657
Guyana,1994-01-01,8.19113534523972
Guyana,1995-01-01,4.73201103362328
Guyana,1996-01-01,7.68590487832658
Guyana,1997-01-01,5.9500859555059
Guyana,1998-01-01,-1.87218686268115
Guyana,1999-01-01,2.78126523911118
Guyana,2000-01-01,-1.49855866264538
Guyana,2001-01-01,2.17748565093585
Guyana,2002-01-01,1.06425842617712
Guyana,2003-01-01,-0.663450848034557
Guyana,2004-01-01,1.58178359408005
Guyana,2005-01-01,-1.85867875493553
Guyana,2006-01-01,5.31564583896002
Guyana,2007-01-01,7.45279543337966
Guyana,2008-01-01,2.0751354960645
Guyana,2009-01-01,4.01036543277935
Guyana,2010-01-01,4.6015377876125
Guyana,2011-01-01,5.71952598277396
Guyana,2012-01-01,5.31368844499742
Haiti,1990-01-01,-1.02149742352819
Haiti,1991-01-01,-0.148456999875293
Haiti,1992-01-01,-7.14603805233838
Haiti,1993-01-01,-7.23075537430773
Haiti,1994-01-01,-13.5990473206435
Haiti,1995-01-01,7.86287587242028
Haiti,1996-01-01,2.22058814061666
Haiti,1997-01-01,0.828703550283578
Haiti,1998-01-01,0.334608148410936
Haiti,1999-01-01,0.857909363305993
Haiti,2000-01-01,-0.955253581437972
Haiti,2001-01-01,-2.11657955027013
Haiti,2002-01-01,-0.696064318102501
Haiti,2003-01-01,1.71114554390788
Haiti,2004-01-01,-2.96130214978088
Haiti,2005-01-01,1.37075120676454
Haiti,2006-01-01,0.0731553582621132
Haiti,2007-01-01,2.98893769032907
Haiti,2008-01-01,1.00245558977585
Haiti,2009-01-01,4.19938891519173
Haiti,2010-01-01,-6.7274022333787
Haiti,2011-01-01,3.92170791200381
Haiti,2012-01-01,-1.03095123146231
Honduras,1990-01-01,-0.0471084830697635
Honduras,1991-01-01,-5.99176818348747
Honduras,1992-01-01,3.13868641973481
Honduras,1993-01-01,3.54957434469235
Honduras,1994-01-01,-2.5552217946677
Honduras,1995-01-01,3.26827442629836
Honduras,1996-01-01,-0.919810207240531
Honduras,1997-01-01,1.7454879284585
Honduras,1998-01-01,0.890268831649848
Honduras,1999-01-01,-3.32290709133063
Honduras,2000-01-01,4.40041232348534
Honduras,2001-01-01,0.0020399276373268
Honduras,2002-01-01,1.06368066959264
Honduras,2003-01-01,1.90540343489569
Honduras,2004-01-01,3.62051073154228
Honduras,2005-01-01,3.51021746268962
Honduras,2006-01-01,4.08252284588259
Honduras,2007-01-01,3.78620423344134
Honduras,2008-01-01,1.95039363236373
Honduras,2009-01-01,-4.50062192122161
Honduras,2010-01-01,1.59990328102285
Honduras,2011-01-01,1.76956308676944
Honduras,2012-01-01,2.11698699879715
India,1990-01-01,3.2978540660614
India,1991-01-01,-1.04510546740303
India,1992-01-01,3.31686593372942
India,1993-01-01,2.62746586066878
India,1994-01-01,4.52513381389291
India,1995-01-01,5.45294586121274
India,1996-01-01,5.47110810248917
India,1997-01-01,2.07187327741829
India,1998-01-01,4.19892116035099
India,1999-01-01,6.85133340628408
India,2000-01-01,1.96595243714461
India,2001-01-01,2.94531936072761
India,2002-01-01,1.97590798376778
India,2003-01-01,6.01652056440179
India,2004-01-01,6.13260616737763
India,2005-01-01,6.20601103176857
India,2006-01-01,6.42604471378382
India,2007-01-01,6.09362578030373
India,2008-01-01,1.63078058947761
India,2009-01-01,6.3717093880106
India,2010-01-01,7.01317458091675
India,2011-01-01,3.81807313040827
India,2012-01-01,4.06082356943716
Indonesia,1990-01-01,5.33442787463557
Indonesia,1991-01-01,4.9317036843634
Indonesia,1992-01-01,4.69173959995143
Indonesia,1993-01-01,4.73077166524077
Indonesia,1994-01-01,5.77939506648258
Indonesia,1995-01-01,6.46588289167222
Indonesia,1996-01-01,6.0868594067103
Indonesia,1997-01-01,3.03482808234281
Indonesia,1998-01-01,-14.4756514923055
Indonesia,1999-01-01,-0.709500928813952
Indonesia,2000-01-01,3.41271420371963
Indonesia,2001-01-01,2.19224697535924
Indonesia,2002-01-01,3.07396717215921
Indonesia,2003-01-01,3.38769983664584
Indonesia,2004-01-01,3.70207032744014
Indonesia,2005-01-01,4.36841866653896
Indonesia,2006-01-01,4.13903544058229
Indonesia,2007-01-01,4.95904841842633
Indonesia,2008-01-01,4.64217359780631
Indonesia,2009-01-01,3.30690394106003
Indonesia,2010-01-01,4.90272857873705
Indonesia,2011-01-01,4.84490570055715
Indonesia,2012-01-01,4.70670292023203
"Iran, Islamic Rep.",1990-01-01,9.21981504385518
"Iran, Islamic Rep.",1991-01-01,8.4453735346915
"Iran, Islamic Rep.",1992-01-01,0.895027441958149
"Iran, Islamic Rep.",1993-01-01,-2.10321166266533
"Iran, Islamic Rep.",1994-01-01,-2.07572164025737
"Iran, Islamic Rep.",1995-01-01,1.03828693415321
"Iran, Islamic Rep.",1996-01-01,4.96315205589815
"Iran, Islamic Rep.",1997-01-01,-0.0805546118939731
"Iran, Islamic Rep.",1998-01-01,0.502217633601447
"Iran, Islamic Rep.",1999-01-01,0.399560305087604
"Iran, Islamic Rep.",2000-01-01,4.11820328520702
"Iran, Islamic Rep.",2001-01-01,0.65611971783126
"Iran, Islamic Rep.",2002-01-01,7.03176015167281
"Iran, Islamic Rep.",2003-01-01,7.63598193381772
"Iran, Islamic Rep.",2004-01-01,2.66427558002053
"Iran, Islamic Rep.",2005-01-01,1.54171003692618
"Iran, Islamic Rep.",2006-01-01,3.38939916561527
"Iran, Islamic Rep.",2007-01-01,6.59495290620707
"Iran, Islamic Rep.",2008-01-01,-1.11507898169339
"Iran, Islamic Rep.",2009-01-01,-0.357484605466496
"Iran, Islamic Rep.",2010-01-01,4.32247152034093
"Iran, Islamic Rep.",2011-01-01,1.342708536713
"Iran, Islamic Rep.",2012-01-01,-4.96890947752749
Italy,1990-01-01,1.90043982743266
Italy,1991-01-01,1.46817561113606
Italy,1992-01-01,0.765807599435163
Italy,1993-01-01,-0.913401721941298
Italy,1994-01-01,2.1302154755529
Italy,1995-01-01,2.88520235071749
Italy,1996-01-01,1.23832837048366
Italy,1997-01-01,1.77635122351289
Italy,1998-01-01,1.78132437367471
Italy,1999-01-01,1.60863473141113
Italy,2000-01-01,3.73994653301939
Italy,2001-01-01,1.89412399481279
Italy,2002-01-01,0.104759513559856
Italy,2003-01-01,-0.305508789463317
Italy,2004-01-01,0.769317663351927
Italy,2005-01-01,0.323656244406962
Italy,2006-01-01,1.48515735957702
Italy,2007-01-01,0.975922132963376
Italy,2008-01-01,-1.61594062742927
Italy,2009-01-01,-5.71150838276657
Italy,2010-01-01,1.40091534299962
Italy,2011-01-01,0.534287439584816
Italy,2012-01-01,-3.24206011995115
Japan,1990-01-01,4.49366120419509
Japan,1991-01-01,3.11749463315445
Japan,1992-01-01,0.526745036209022
Japan,1993-01-01,-0.781376228136594
Japan,1994-01-01,0.801559685125412
Japan,1995-01-01,2.39051955805158
Japan,1996-01-01,2.900141234358
Japan,1997-01-01,0.740905952598837
Japan,1998-01-01,-1.53824407565509
Japan,1999-01-01,-0.515740590055131
Japan,2000-01-01,2.59289108650813
Japan,2001-01-01,0.144511690084897
Japan,2002-01-01,-0.190392013612978
Japan,2003-01-01,1.31809196241525
Japan,2004-01-01,2.15172332918605
Japan,2005-01-01,1.79433980060388
Japan,2006-01-01,1.30812718300903
Japan,2007-01-01,1.36742232603785
Japan,2008-01-01,-1.27210994887062
Japan,2009-01-01,-5.68145234031182
Japan,2010-01-01,4.07922304843274
Japan,2011-01-01,0.209251802819637
Japan,2012-01-01,1.53678665884595
Kenya,1990-01-01,0.708229893930422
Kenya,1991-01-01,-1.76774016540085
Kenya,1992-01-01,-3.76672322218514
Kenya,1993-01-01,-2.55603342831536
Kenya,1994-01-01,-0.28086993951004
Kenya,1995-01-01,1.51388158908323
Kenya,1996-01-01,1.36593443748743
Kenya,1997-01-01,-2.17661328760948
Kenya,1998-01-01,0.549589375855788
Kenya,1999-01-01,-0.520692989207859
Kenya,2000-01-01,-2.29089371405009
Kenya,2001-01-01,0.683718599881104
Kenya,2002-01-01,-2.45753857083356
Kenya,2003-01-01,-0.0771126026028952
Kenya,2004-01-01,2.0086928804449
Kenya,2005-01-01,2.80072342013644
Kenya,2006-01-01,3.35188977379228
Kenya,2007-01-01,3.72825674318634
Kenya,2008-01-01,-2.70944940440107
Kenya,2009-01-01,0.293173946681733
Kenya,2010-01-01,5.05639090011911
Kenya,2011-01-01,2.36641973489743
Kenya,2012-01-01,1.96040098727816
"Korea, Rep.",1990-01-01,8.80042947047626
"Korea, Rep.",1991-01-01,9.68699892935838
"Korea, Rep.",1992-01-01,5.10078169583505
"Korea, Rep.",1993-01-01,5.79728551709316
"Korea, Rep.",1994-01-01,8.17476415138178
"Korea, Rep.",1995-01-01,8.51715304454162
"Korea, Rep.",1996-01-01,6.86762448842396
"Korea, Rep.",1997-01-01,5.17962976582618
"Korea, Rep.",1998-01-01,-5.8118196273288
"Korea, Rep.",1999-01-01,10.6774505835378
"Korea, Rep.",2000-01-01,8.15268965958531
"Korea, Rep.",2001-01-01,4.05100640297607
"Korea, Rep.",2002-01-01,7.10433310954843
"Korea, Rep.",2003-01-01,2.6140398272664
"Korea, Rep.",2004-01-01,4.78128615324052
"Korea, Rep.",2005-01-01,4.08764514661904
"Korea, Rep.",2006-01-01,4.71292765493601
"Korea, Rep.",2007-01-01,5.26636114571932
"Korea, Rep.",2008-01-01,2.23375225977168
"Korea, Rep.",2009-01-01,0.275268980329585
"Korea, Rep.",2010-01-01,6.27401988865388
"Korea, Rep.",2011-01-01,2.89141199434026
"Korea, Rep.",2012-01-01,1.86559949596563
Lesotho,1990-01-01,4.16471039761799
Lesotho,1991-01-01,5.18265026193012
Lesotho,1992-01-01,5.28754118008167
Lesotho,1993-01-01,2.02910114417305
Lesotho,1994-01-01,4.5840713355982
Lesotho,1995-01-01,2.0392679958769
Lesotho,1996-01-01,4.46177599505207
Lesotho,1997-01-01,2.78458200310099
Lesotho,1998-01-01,0.869819349704244
Lesotho,1999-01-01,0.0425294247694126
Lesotho,2000-01-01,3.64753961738866
Lesotho,2001-01-01,3.5179194788337
Lesotho,2002-01-01,0.821608273712656
Lesotho,2003-01-01,4.79606890663517
Lesotho,2004-01-01,2.08400619961957
Lesotho,2005-01-01,3.88261906232347
Lesotho,2006-01-01,4.26405117755183
Lesotho,2007-01-01,3.83676317112065
Lesotho,2008-01-01,4.91255178927716
Lesotho,2009-01-01,-1.94944495063868
Lesotho,2010-01-01,4.56303194245879
Lesotho,2011-01-01,3.84989252888876
Lesotho,2012-01-01,5.45219186619134
Luxembourg,1990-01-01,4.00981020850895
Luxembourg,1991-01-01,7.19840619374983
Luxembourg,1992-01-01,0.476077003942294
Luxembourg,1993-01-01,2.81122130846956
Luxembourg,1994-01-01,2.41662903682787
Luxembourg,1995-01-01,0.0172999218450087
Luxembourg,1996-01-01,0.0272513379933486
Luxembourg,1997-01-01,4.10664071125848
Luxembourg,1998-01-01,5.3558373863186
Luxembourg,1999-01-01,6.72396680342764
Luxembourg,2000-01-01,5.51040939515839
Luxembourg,2001-01-01,1.85457468137487
Luxembourg,2002-01-01,2.14960989891686
Luxembourg,2003-01-01,1.37989335885587
Luxembourg,2004-01-01,2.76088818070728
Luxembourg,2005-01-01,0.926765760747131
Luxembourg,2006-01-01,4.33910831451982
Luxembourg,2007-01-01,6.44203136625568
Luxembourg,2008-01-01,-2.06647390176839
Luxembourg,2009-01-01,-5.01426301262075
Luxembourg,2010-01-01,1.88354730979161
Luxembourg,2011-01-01,-1.17679786686928
Luxembourg,2012-01-01,-0.762183409548683
Madagascar,1990-01-01,0.12577423312969
Madagascar,1991-01-01,-9.07997666530078
Madagascar,1992-01-01,-1.84958601126102
Madagascar,1993-01-01,-1.01134027473965
Madagascar,1994-01-01,-3.13708570875995
Madagascar,1995-01-01,-1.49597837029563
Madagascar,1996-01-01,-1.0445042045228
Madagascar,1997-01-01,0.455819396206977
Madagascar,1998-01-01,0.700741714149672
Madagascar,1999-01-01,1.50484231429651
Madagascar,2000-01-01,1.32925274615536
Madagascar,2001-01-01,2.85192316692986
Madagascar,2002-01-01,-14.9640325429341
Madagascar,2003-01-01,6.6112202646069
Madagascar,2004-01-01,2.22074756221302
Madagascar,2005-01-01,1.73785955905217
Madagascar,2006-01-01,2.35845936591721
Madagascar,2007-01-01,2.66174838142459
Madagascar,2008-01-01,3.65049650291004
Madagascar,2009-01-01,-6.72284484044134
Madagascar,2010-01-01,-2.22352581546593
Madagascar,2011-01-01,-1.22648220225398
Madagascar,2012-01-01,0.238846840515052
Malawi,1990-01-01,1.65091809580153
Malawi,1991-01-01,5.50181805563513
Malawi,1992-01-01,-9.93319036359028
Malawi,1993-01-01,8.17527867117114
Malawi,1994-01-01,-9.12893453389437
Malawi,1995-01-01,16.9479316560454
Malawi,1996-01-01,5.25880503732212
Malawi,1997-01-01,1.79657773624764
Malawi,1998-01-01,1.76769844975647
Malawi,1999-01-01,0.774662868919648
Malawi,2000-01-01,-0.734438442703805
Malawi,2001-01-01,-7.20151338740452
Malawi,2002-01-01,-0.765413092768725
Malawi,2003-01-01,3.0519112337045
Malawi,2004-01-01,2.67377086646808
Malawi,2005-01-01,0.481251642915808
Malawi,2006-01-01,1.80554111182229
Malawi,2007-01-01,6.5370225220754
Malawi,2008-01-01,4.58663976948441
Malawi,2009-01-01,5.22568682240623
Malawi,2010-01-01,3.82804625455732
Malawi,2011-01-01,1.96974339549574
Malawi,2012-01-01,-0.945888195310673
Malaysia,1990-01-01,5.91625281875723
Malaysia,1991-01-01,6.50299443660994
Malaysia,1992-01-01,5.89219052354912
Malaysia,1993-01-01,6.875763589896
Malaysia,1994-01-01,6.20906373895762
Malaysia,1995-01-01,6.83921620320704
Malaysia,1996-01-01,7.06687626296723
Malaysia,1997-01-01,4.49372110309005
Malaysia,1998-01-01,-9.74381669696452
Malaysia,1999-01-01,3.489407143004
Malaysia,2000-01-01,6.12379809146435
Malaysia,2001-01-01,-2.0328566461191
Malaysia,2002-01-01,2.77207357675051
Malaysia,2003-01-01,3.23580563991916
Malaysia,2004-01-01,4.28032987005551
Malaysia,2005-01-01,2.93368537434459
Malaysia,2006-01-01,3.25134638023845
Malaysia,2007-01-01,4.01061550038844
Malaysia,2008-01-01,2.66538603495819
Malaysia,2009-01-01,-3.44334280616775
Malaysia,2010-01-01,5.55251852182685
Malaysia,2011-01-01,3.61117339714292
Malaysia,2012-01-01,3.78048933448123
Mexico,1990-01-01,3.33530749896302
Mexico,1991-01-01,1.94112609301042
Mexico,1992-01-01,1.56827590088548
Mexico,1993-01-01,0.901886387342216
Mexico,1994-01-01,2.4248208580689
Mexico,1995-01-01,-7.64124460794521
Mexico,1996-01-01,4.3429871768452
Mexico,1997-01-01,5.36219978605692
Mexico,1998-01-01,4.41002183210024
Mexico,1999-01-01,1.08303683458344
Mexico,2000-01-01,3.37815766178009
Mexico,2001-01-01,-1.9740608911209
Mexico,2002-01-01,-1.74197265971698
Mexico,2003-01-01,-0.308351814824903
Mexico,2004-01-01,2.05451830256638
Mexico,2005-01-01,0.663910230448124
Mexico,2006-01-01,3.38875708958024
Mexico,2007-01-01,0.743081231410244
Mexico,2008-01-01,-0.328086091072763
Mexico,2009-01-01,-7.44700134811362
Mexico,2010-01-01,3.58800270790793
Mexico,2011-01-01,1.97772851976931
Mexico,2012-01-01,2.11702295235642
Myanmar,1990-01-01,1.25252414469689
Myanmar,1991-01-01,-2.06947748671689
Myanmar,1992-01-01,8.17900523178274
Myanmar,1993-01-01,4.64252339233965
Myanmar,1994-01-01,6.08474428920347
Myanmar,1995-01-01,5.59355575138551
Myanmar,1996-01-01,5.11122323212305
Myanmar,1997-01-01,4.33327738338033
Myanmar,1998-01-01,4.57216840588663
Myanmar,1999-01-01,9.65085573558116
Myanmar,2000-01-01,12.5052801800032
Myanmar,2001-01-01,10.1910046290732
Myanmar,2002-01-01,10.9038080972711
Myanmar,2003-01-01,12.7666464695986
Myanmar,2004-01-01,12.5711109344331
Myanmar,2005-01-01,12.6503342044086
Myanmar,2006-01-01,12.2206449138926
Myanmar,2007-01-01,11.1652987827756
Myanmar,2008-01-01,9.61309144423039
Myanmar,2009-01-01,9.90417710201632
Myanmar,2010-01-01,8.80170496164038
Myanmar,2011-01-01,4.73577071477254
Myanmar,2012-01-01,6.42716418165223
Nepal,1990-01-01,2.12029486150485
Nepal,1991-01-01,3.65093240131695
Nepal,1992-01-01,1.23319486438133
Nepal,1993-01-01,1.08981596043157
Nepal,1994-01-01,5.59737887421939
Nepal,1995-01-01,1.0989203264739
Nepal,1996-01-01,3.11669231008791
Nepal,1997-01-01,2.94556339723439
Nepal,1998-01-01,1.04365921729837
Nepal,1999-01-01,2.51043274041128
Nepal,2000-01-01,4.39965280089368
Nepal,2001-01-01,3.13454193470828
Nepal,2002-01-01,-1.36634119401036
Nepal,2003-01-01,2.52554729261927
Nepal,2004-01-01,3.3901433304318
Nepal,2005-01-01,2.37236984013099
Nepal,2006-01-01,2.45308046133157
Nepal,2007-01-01,2.65791663944303
Nepal,2008-01-01,5.4419613689312
Nepal,2009-01-01,3.97072148091439
Nepal,2010-01-01,4.29689327182552
Nepal,2011-01-01,3.02417955146129
Nepal,2012-01-01,4.42390716822683
Netherlands,1990-01-01,3.46827772475396
Netherlands,1991-01-01,1.63505459712852
Netherlands,1992-01-01,0.940014999473178
Netherlands,1993-01-01,0.554249624223331
Netherlands,1994-01-01,2.34216826988056
Netherlands,1995-01-01,2.60797342141954
Netherlands,1996-01-01,3.02230330505103
Netherlands,1997-01-01,3.79338177724031
Netherlands,1998-01-01,4.02050284147451
Netherlands,1999-01-01,4.33737444647886
Netherlands,2000-01-01,3.45353825605781
Netherlands,2001-01-01,1.55745812949353
Netherlands,2002-01-01,-0.420367739940659
Netherlands,2003-01-01,-0.315789835146461
Netherlands,2004-01-01,1.63118807022559
Netherlands,2005-01-01,1.8126991927322
Netherlands,2006-01-01,3.29494984036958
Netherlands,2007-01-01,3.5473594981308
Netherlands,2008-01-01,1.77335666374768
Netherlands,2009-01-01,-4.16103849540806
Netherlands,2010-01-01,0.824259852819907
Netherlands,2011-01-01,1.07862827391094
Netherlands,2012-01-01,-1.39591933577908
Nicaragua,1990-01-01,-2.37808014922447
Nicaragua,1991-01-01,-2.48357530761011
Nicaragua,1992-01-01,-1.87850548354604
Nicaragua,1993-01-01,-2.58274755631598
Nicaragua,1994-01-01,1.13544915444142
Nicaragua,1995-01-01,3.74364193063145
Nicaragua,1996-01-01,4.34523813064685
Nicaragua,1997-01-01,2.19200546488703
Nicaragua,1998-01-01,2.07320205127621
Nicaragua,1999-01-01,5.43937912279478
Nicaragua,2000-01-01,2.61127280795196
Nicaragua,2001-01-01,1.58198180872529
Nicaragua,2002-01-01,-0.515149334767415
Nicaragua,2003-01-01,1.28703167563219
Nicaragua,2004-01-01,4.07723808001903
Nicaragua,2005-01-01,2.97367737559591
Nicaragua,2006-01-01,2.73808025294295
Nicaragua,2007-01-01,3.62178709441994
Nicaragua,2008-01-01,1.97621495189036
Nicaragua,2009-01-01,-4.68274796041227
Nicaragua,2010-01-01,2.89319767000995
Nicaragua,2011-01-01,4.76420845580793
Nicaragua,2012-01-01,4.94101188410394
Niger,1990-01-01,-4.30994206129168
Niger,1991-01-01,-3.4834119963043
Niger,1992-01-01,-1.12539562985623
Niger,1993-01-01,-2.79321110329985
Niger,1994-01-01,-1.36658918430298
Niger,1995-01-01,-0.88975528425685
Niger,1996-01-01,-3.21335017887142
Niger,1997-01-01,-1.80314992721476
Niger,1998-01-01,6.31812356501239
Niger,1999-01-01,-3.56482607635593
Niger,2000-01-01,-4.53360569932079
Niger,2001-01-01,3.62372528804073
Niger,2002-01-01,1.3380573752323
Niger,2003-01-01,-1.34790620222047
Niger,2004-01-01,-3.13582201322427
Niger,2005-01-01,3.54888945141467
Niger,2006-01-01,2.1706191076174
Niger,2007-01-01,-0.54536245258636
Niger,2008-01-01,3.84670036254914
Niger,2009-01-01,-1.74222519124112
Niger,2010-01-01,4.60206704821289
Niger,2011-01-01,-1.40634626586615
Niger,2012-01-01,6.41564439275307
